Element Id,Category,Type Name,Family Name,X,Y,Z,CED-E-MCA,CED-E-MOCP,MCA_CED,MOCP_CED 
5671653,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,396.66666666666777,40.46785914386183,103.66666666666748,,,0.0,0.0
5671654,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,396.66666666666777,43.384525810528459,103.66666666666748,,,0.0,0.0
5671655,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,396.66666666666777,41.884525810528459,103.66666666666748,,,0.0,0.0
5672310,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,383.00938777763184,43.676265072464638,101.50000000000081,,,0.0,0.0
5672311,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,383.2696944696612,42.260558482358583,100.00000000000081,,,0.0,0.0
5672484,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,382.38427780299452,38.071969061847355,106.98958333333415,,,0.0,0.0
5684601,Electrical Fixture,Fused - 100A,EF-U_Disconnect Switch_CED-HEB,28.290000656809852,85.705416666672193,124.00000000000965,,,0.0,0.0
5684641,Electrical Fixture,Fused - 100A,EF-U_Disconnect Switch_CED-HEB,28.516935846122596,77.010416666671858,124.00000000000965,,,0.0,0.0
5684762,Electrical Fixture,Equip Connection - 208/3ph,EF-U_Equipment Connection_CED-HEB,324.98083267652527,254.25000000000313,124.00000000000971,,,0.0,0.0
5684763,Electrical Fixture,Fused - 100A,EF-U_Disconnect Switch_CED-HEB,324.52208333333562,261.17225000000292,124.00000000000966,,,0.0,0.0
5684997,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,51.352500656811941,64.437500000002998,124.00000000000971,,,0.0,0.0
5685228,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,316.98083267652612,260.89583333333661,124.00000000000971,,,0.0,0.0
5685273,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,360.41666666666902,261.1041666666689,124.00000000000971,,,0.0,0.0
5685295,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,96.435833990145596,217.60807695865111,124.00000000000971,,,0.0,0.0
5685592,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,161.85250065681211,212.29557695864989,124.00000000000971,,,0.0,0.0
5686170,Electrical Fixture,Equip Connection - 480/3ph,EF-U_Equipment Connection_CED-HEB,300.81700429859814,290.36663427535609,101.50000000000081,,,0.0,0.0
5686560,Electrical Fixture,Equip Connection - 480/3ph,EF-U_Equipment Connection_CED-HEB,289.95041599411525,292.88385551144086,101.50000000000081,,,0.0,0.0
5686612,Electrical Fixture,Equip Connection - 480/3ph,EF-U_Equipment Connection_CED-HEB,302.43527126035889,296.13196959785557,101.50000000000081,,,0.0,0.0
5686680,Electrical Fixture,Equip Connection - 480/3ph,EF-U_Equipment Connection_CED-HEB,292.2365823528379,299.4008210752466,101.50000000000081,,,0.0,0.0
5686717,Electrical Fixture,Equip Connection - 480/3ph,EF-U_Equipment Connection_CED-HEB,290.75000000000205,299.05099312113316,101.50000000000081,,,0.0,0.0
5687104,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,297.57664348222346,287.18229166666981,101.5000000000009,,,0.0,0.0
5687345,Electrical Fixture,"Motor Rated Switch - 120V, 1 Pole",EF-U_Motor Rated Switch_CED-HEB,296.92173637342057,283.07615272107597,103.50000000000081,,,0.0,0.0
5687424,Electrical Fixture,"Motor Rated Switch - 120V, 1 Pole",EF-U_Motor Rated Switch_CED-HEB,294.44482914169851,287.13541666667015,103.50000000000081,,,0.0,0.0
5687509,Electrical Fixture,Equip Connection - 120/1ph,EF-U_Equipment Connection_CED-HEB,297.75000000000267,284.05777990452361,101.50000000000081,,,0.0,0.0
5687619,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,302.57503747503216,280.30477712514039,101.50000000000092,,,0.0,0.0
5687750,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,257.57503747503006,288.44010416666958,101.50000000000092,,,0.0,0.0
5689020,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,304.75000000000148,-3.333333333333854,115.49999999999721,,,0.0,0.0
5689048,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,304.70833333333479,-4.3543398831956326,115.49999999999724,,,0.0,0.0
5689124,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,304.75000000000148,-9.3333333333338544,115.49999999999721,,,0.0,0.0
5689125,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,304.70833333333479,-10.354339883195632,115.49999999999724,,,0.0,0.0
5689266,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,281.5053891331969,-3.5029929696202662,115.49999999999721,,,0.0,0.0
5689290,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,282.35766395659681,-3.5029929696202724,115.49999999999724,,,0.0,0.0
5689341,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,288.2459037601555,-3.5029929696202817,115.49999999999721,,,0.0,0.0
5689382,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,288.2459037601555,-4.5185115808543612,115.49999999999724,,,0.0,0.0
5689704,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,294.68885286389121,-17.374999999998323,115.49999999999721,,,0.0,0.0
5689802,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,282.97379121055246,-11.822916666665266,115.49999999999721,,,0.0,0.0
5689923,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,273.02191043941633,-0.58333333333049875,115.49999999999721,,,0.0,0.0
5689924,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,273.87418526281624,-0.58333333333050497,115.49999999999724,,,0.0,0.0
5689981,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,264.58786588558559,-0.58333333333046999,115.49999999999721,,,0.0,0.0
5689982,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,265.4401407089855,-0.58333333333047621,115.49999999999724,,,0.0,0.0
5690008,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,256.25111321323971,-0.58333333333046689,115.49999999999721,,,0.0,0.0
5690009,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,257.10338803663961,-0.5833333333304731,115.49999999999724,,,0.0,0.0
5690056,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,273.55712454388583,-11.739583333331755,115.49999999999721,,,0.0,0.0
5690075,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,264.64045787721915,-11.739583333331764,115.49999999999721,,,0.0,0.0
5690097,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,255.14045787721915,-11.739583333331778,115.49999999999721,,,0.0,0.0
5690162,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,278.63602830505147,-17.124999999998593,115.49999999999721,,,0.0,0.0
5690549,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,296.99425665834912,-0.58333333333045656,115.49999999999724,,,0.0,0.0
5690618,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,287.79166666666822,-10.239583333331748,115.49999999999721,,,0.0,0.0
5690661,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,272.13227175818332,-26.916666666663758,115.49999999999721,,,0.0,0.0
5690695,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,273.04549383356539,-26.885416666664927,115.49999999999721,,,0.0,0.0
5690764,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,276.04893842485001,-26.916666666663772,115.49999999999721,,,0.0,0.0
5690765,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,276.96216050023207,-26.885416666664941,115.49999999999721,,,0.0,0.0
5690808,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,279.79893842485001,-26.916666666663783,115.49999999999721,,,0.0,0.0
5690809,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,280.71216050023207,-26.885416666664952,115.49999999999721,,,0.0,0.0
5690871,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,268.54893842485001,-26.916666666663748,115.49999999999721,,,0.0,0.0
5690872,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,269.46216050023207,-26.885416666664916,115.49999999999721,,,0.0,0.0
5690988,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,280.64076660699595,-17.510416666665321,115.49999999999721,,,0.0,0.0
5690989,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,281.49304143039586,-17.510416666665328,115.49999999999724,,,0.0,0.0
5691054,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,229.80389348613156,-26.932291666663613,115.49999999999721,,,0.0,0.0
5691120,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,275.28858720019224,-17.510416666665254,115.49999999999721,,,0.0,0.0
5691146,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,267.98103728992191,-17.510416666665222,115.49999999999721,,,0.0,0.0
5691209,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,255.37942970330081,-18.630420098143688,115.49999999999724,,,0.0,0.0
5691976,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,277.59454075889698,-17.51041666666525,115.49999999999724,,,0.0,0.0
5692055,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,234.78047136997264,-0.54166666666373731,119.99999999999721,,,0.0,0.0
5692514,Electrical Fixture,Duplex Floor,EF-U_Receptacle_CED-HEB,231.17409208994053,-6.7708333333331341,113.99999999999721,,,0.0,0.0
5692530,Electrical Fixture,Duplex Floor,EF-U_Receptacle_CED-HEB,238.17409208994053,-6.7708333333331572,113.99999999999721,,,0.0,0.0
5692757,Electrical Fixture,Duplex Floor,EF-U_Receptacle_CED-HEB,231.17409208994053,-11.270833333333135,113.99999999999721,,,0.0,0.0
5692758,Electrical Fixture,Duplex Floor,EF-U_Receptacle_CED-HEB,238.17409208994053,-11.270833333333158,113.99999999999721,,,0.0,0.0
5692807,Electrical Fixture,Duplex Floor,EF-U_Receptacle_CED-HEB,231.17409208994053,-16.041666666663218,113.99999999999721,,,0.0,0.0
5692808,Electrical Fixture,Duplex Floor,EF-U_Receptacle_CED-HEB,238.17409208994053,-16.041666666663239,113.99999999999721,,,0.0,0.0
5692857,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.48880470330602,-14.256859618899599,115.49999999999724,,,0.0,0.0
5692919,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,225.87877862712696,-0.54166666666373109,115.49999999999721,,,0.0,0.0
5692946,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,243.96211196046031,-0.54166666666378949,115.49999999999721,,,0.0,0.0
5693000,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,230.42637944941873,-21.013409636286539,115.49999999999721,,,0.0,0.0
5693034,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,242.92637944941873,-21.013409636286639,115.49999999999721,,,0.0,0.0
5693992,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,209.42109636997077,-12.661458333333854,115.49999999999721,,,0.0,0.0
5694041,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,207.13821558153313,-12.765625000000535,115.49999999999721,,,0.0,0.0
5694103,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,209.4210963699708,-15.955658834646975,115.49999999999724,,,0.0,0.0
5694133,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,207.23359636997165,-15.955658834646906,115.49999999999721,,,0.0,0.0
5704487,Electrical Fixture,Cord Drop - 208/3ph,EF-U_Receptacle_CED-HEB,60.166666666669215,218.58333333333596,106.09993489583414,,,0.0,0.0
5704501,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,74.94148991113353,251.52561621548011,101.50000000000081,,,0.0,0.0
5704520,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,140.34785311856476,-22.949701889075826,114.00000000000081,,,0.0,0.0
5704524,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,150.08333333333479,-28.812499999998206,102.77725000000085,,,0.0,0.0
5704525,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,150.97922766764361,-25.728061728182826,103.66666666666748,,,0.0,0.0
5704531,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,148.41666666666882,-24.072916666664945,100.00000000000081,,,0.0,0.0
5704532,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,147.08333333333547,-24.072916666664931,100.00000000000081,,,0.0,0.0
5704536,Electrical Fixture,Cord Drop - 120/1ph,EF-U_Receptacle_CED-HEB,163.1666666666689,-22.949701889075932,114.00000000000004,,,0.0,0.0
5704540,Electrical Fixture,Cord Drop - 120/1ph,EF-U_Receptacle_CED-HEB,205.1666666666689,-22.949701889076067,114.00000000000081,,,0.0,0.0
5704544,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,213.96797136996713,-7.6209922853541068,105.00000000000081,,,0.0,0.0
5704555,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,282.12500000000148,-26.916666666660177,100.00000000000081,,,0.0,0.0
5704572,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,303.3332026974544,-3.9495310315662997,108.00000000000081,,,0.0,0.0
5704573,Electrical Fixture,Non-Fused - 100A,EF-U_Disconnect Switch_CED-HEB,301.28625000000108,-3.3571596362865064,104.56901041666748,,,0.0,0.0
5704584,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,304.70833333333491,-12.042709240311057,101.50000000000081,,,0.0,0.0
5704592,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,296.7778361563287,-3.4196596362869016,101.50000000000081,,,0.0,0.0
5704593,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,298.08333333333519,-15.638409636286491,107.50000000000081,,,0.0,0.0
5704595,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,304.70833333333491,-8.2689471959254952,101.50000000000081,,,0.0,0.0
5704617,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,292.90678669602494,-7.4999999999963736,104.00000000000081,,,0.0,0.0
5704618,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,292.82674383356624,-6.0077388739480213,104.00000000000081,,,0.0,0.0
5704619,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,292.82674383356618,-9.8749999999963816,103.50000000000081,,,0.0,0.0
5704620,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,292.82674383356624,-11.541666666663039,103.50000000000081,,,0.0,0.0
5704621,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,292.90678669602488,-8.8749999999963816,103.50000000000081,,,0.0,0.0
5704632,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-10.694832999264834,109.00000000000081,,,0.0,0.0
5704633,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-9.3597907722891893,109.00000000000081,,,0.0,0.0
5704634,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-7.7640373828712388,109.00000000000081,,,0.0,0.0
5704635,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-6.4244055406146305,109.00000000000081,,,0.0,0.0
5704636,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-5.166666666663021,109.00000000000081,,,0.0,0.0
5704637,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-11.882738873948002,109.00000000000081,,,0.0,0.0
5704638,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,298.93953267723782,-13.041666666663078,109.00000000000081,,,0.0,0.0
5704643,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,304.70833333333485,-21.007874318793025,101.50000000000081,,,0.0,0.0
5705976,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,304.65625000000148,-22.8020068884789,100.00000000000081,,,0.0,0.0
5705977,Electrical Fixture,"Motor Rated Switch - 120V, 1 Pole",EF-U_Motor Rated Switch_CED-HEB,304.70833333333485,-23.597989314300154,104.00000000000081,,,0.0,0.0
5708268,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,300.30591050023287,-26.916666666663414,106.00000000000081,,,0.0,0.0
5708269,Electrical Fixture,Non-Fused - 30A,EF-U_Disconnect Switch_CED-HEB,301.22602219325205,-26.927083333330099,104.00000000000081,,,0.0,0.0
5708557,Electrical Fixture,"Motor Rated Switch - 120V, 1 Pole",EF-U_Motor Rated Switch_CED-HEB,304.64880764485474,-26.145833333331225,104.00000000000081,,,0.0,0.0
5708558,Electrical Fixture,Equip Connection - 120/1ph,EF-U_Equipment Connection_CED-HEB,303.6666666666685,-26.541666666664835,106.00000000000081,,,0.0,0.0
5708684,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,285.49610211827326,-13.803684439343364,109.83333333333414,,,0.0,0.0
5708720,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,281.2048517687216,-4.9166666666633461,101.50000000000084,,,0.0,0.0
5708721,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,280.01467796459161,-4.9166666666634029,101.50000000000084,,,0.0,0.0
5708813,Electrical Fixture,Simplex Wall - Specialty 208V/1Ph,EF-U_Receptacle_CED-HEB,273.98107709548992,-4.9166666666634242,101.50000000000081,,,0.0,0.0
5709090,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.51135995274518,-11.024795269436748,101.50000000000081,,,0.0,0.0
5709195,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,277.30302661941181,-15.093750000000222,104.00000000000081,,,0.0,0.0
5709260,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,278.78219328607838,-15.093750000000233,104.00000000000081,,,0.0,0.0
5709367,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,275.73816068365397,-4.9166666666633807,101.50000000000081,,,0.0,0.0
5709397,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,269.51135995274501,-21.096984878583882,101.50000000000004,,,0.0,0.0
5709398,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,269.51135995274501,-19.124999999997712,101.50000000000004,,,0.0,0.0
5709533,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,269.51135995274501,-25.680318211917214,101.50000000000081,,,0.0,0.0
5709534,Electrical Fixture,Quad Wall,EF-U_Receptacle_CED-HEB,269.51135995274501,-23.708333333331044,101.50000000000081,,,0.0,0.0
5709573,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,276.3552383945609,-27.54166666666757,101.50000000000004,,,0.0,0.0
5710243,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,188.52408923901149,-26.749999999996916,115.49999999999721,,,0.0,0.0
5710244,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,177.89242291311194,-26.958333333330245,115.49999999999721,,,0.0,0.0
5710245,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,169.47575624644529,-26.958333333330216,115.49999999999721,,,0.0,0.0
5710246,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,158.58333333333562,-26.958333333330227,115.49999999999721,,,0.0,0.0
5710247,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,147.94595013135338,-26.958333333330149,115.49999999999721,,,0.0,0.0
5710248,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,139.37500000000136,-21.186066704796282,115.49999999999724,,,0.0,0.0
5710249,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,139.37500000000136,-12.527300012706732,115.49999999999724,,,0.0,0.0
5710264,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,143.4193728085387,-0.80420571266386709,117.99999999999721,,,0.0,0.0
5710266,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,191.77418465842177,-14.523826302954573,115.49999999999721,,,0.0,0.0
5716780,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,164.4193728085387,-0.59587237933060155,115.99999999999721,,,0.0,0.0
5716781,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,163.6693728085387,-0.59587237933059911,117.49999999999721,,,0.0,0.0
5716784,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,162.09272742702473,-0.58333333333017623,117.49999999999721,,,0.0,0.0
5716785,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,160.23307424095478,-0.58333333333015214,117.49999999999721,,,0.0,0.0
5716788,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,146.60254789273961,-0.8042057126638773,115.99999999999721,,,0.0,0.0
5716790,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,158.97838803663649,-0.58333333333015136,115.99999999999721,,,0.0,0.0
5716791,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,158.04118714992265,-0.58333333333012383,117.49999999999721,,,0.0,0.0
5716792,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,157.14538022413646,-0.58333333333010218,118.49999999999721,,,0.0,0.0
5716796,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,150.29166666666742,-0.58333333333009862,115.99999999999721,,,0.0,0.0
5716797,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,149.18750000000074,-0.58333333333006898,117.49999999999721,,,0.0,0.0
5716798,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,148.33333333333405,-0.58333333333004767,118.49999999999721,,,0.0,0.0
5716802,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,156.14158986889856,-0.5833333333300994,117.49999999999721,,,0.0,0.0
5716804,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,155.06172136996966,-0.62499999999984845,117.49999999999721,,,0.0,0.0
5717492,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,255.3950547033005,-12.99145427994365,103.50000000000081,,,0.0,0.0
5717493,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,256.8599159849428,-3.4196596362865037,104.00000000000081,,,0.0,0.0
5717500,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,255.38463803663404,-18.13541666666471,104.00000000000081,,,0.0,0.0
5717501,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,243.24786882818444,-6.5765698354360582,101.50000000000004,,,0.0,0.0
5717508,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,247.29078424458814,-19.44615326727644,101.50000000000081,,,0.0,0.0
5717511,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,247.2751592445882,-20.592815062177969,104.00000000000081,,,0.0,0.0
5717515,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,236.86284302552173,-15.575909636286674,103.50000000000081,,,0.0,0.0
5717516,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,241.78047136997148,-15.63840963628661,104.00000000000081,,,0.0,0.0
5717519,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,230.49364368231787,-15.638409636286584,104.00000000000081,,,0.0,0.0
5717540,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,271.7199484750696,-4.5729166666645051,106.00000000000004,,,0.0,0.0
5717541,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,273.10425377303272,-4.5729166666645584,106.00000000000081,,,0.0,0.0
5717542,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,280.50000000000222,-4.5729166666646366,106.00000000000081,,,0.0,0.0
5717543,Electrical Fixture,Simplex Wall - Specialty 208V/1Ph,EF-U_Receptacle_CED-HEB,275.58333333333553,-4.5729166666645211,107.54166666666748,,,0.0,0.0
5717544,Electrical Fixture,Simplex Wall - Specialty 208V/1Ph,EF-U_Receptacle_CED-HEB,278.49939591405655,-4.5729166666645193,107.54166666666748,,,0.0,0.0
5717553,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,217.25042394206667,-3.0342429696205917,100.00000000000004,,,0.0,0.0
5717560,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,210.86543747284259,-3.0342429696205917,100.00000000000004,,,0.0,0.0
5717572,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,214.33375727540002,-3.0342429696205824,100.00000000000081,,,0.0,0.0
5717573,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.64445378750307,-3.0342429696205997,100.00000000000081,,,0.0,0.0
5717574,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,222.72778712083641,-3.0342429696206095,100.00000000000081,,,0.0,0.0
5717575,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,237.88226017293914,-3.0342429696206583,100.00000000000081,,,0.0,0.0
5717579,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,266.6987708061759,-3.0342429696197168,100.00000000000081,,,0.0,0.0
5717580,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,151.25000000000074,-5.0473534429248055,110.50000000000081,,,0.0,0.0
5717592,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,156.83333333333448,-15.596742969619969,105.00000000000084,,,0.0,0.0
5717593,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,161.56172136997009,-15.596742969619976,103.50000000000084,,,0.0,0.0
5717594,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,167.1921739520771,-15.555076302953408,102.14698406255886,,,0.0,0.0
5717595,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,165.06172136997014,-15.596742969620015,103.50000000000084,,,0.0,0.0
5717597,Electrical Fixture,Fused - 30A,EF-U_Disconnect Switch_CED-HEB,168.35845246934875,-15.648826302953394,101.26384151443324,,,0.0,0.0
5717609,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,151.82291666666742,-10.406929076381715,106.66666666666748,,,0.0,0.0
5717621,Electrical Fixture,Quad Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,198.92119101279513,-4.9717429696200686,100.00000000000081,,,0.0,0.0
